id_fiche_select,url_fiche_select
976,https://grandestprod-backoffice.data4citizen.com//dataset/schema-regional-de-coherence-ecologique-srce-2014-alsace-passages-specifiques-grande-faune-sur-
977,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-orthophotographie-en-vraie-couleur-rvb-2014-ca1
978,https://grandestprod-backoffice.data4citizen.com//dataset/transport-urbain-a-epinal
979,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-occupation-du-sol-de-lile-du-rohrschollen-1778-strasbourg
980,https://grandestprod-backoffice.data4citizen.com//dataset/occupation-du-sol-cigal-2012
981,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-orthophotographie-2018-haute-resolution-rvb-20cm-sur-le-departement-du-haut-rhin-68
982,https://grandestprod-backoffice.data4citizen.com//dataset/sirac-flux-trafic-en-temps-reel
983,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-etat-de-publication-des-donnees-orthophotos-du-grand-est
984,https://grandestprod-backoffice.data4citizen.com//dataset/donnes-modele-numerique-de-terrain-et-de-surface-dans-lill-domaniale-lidar-2009
985,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-18-03-1918-echelle-1-10000-altkirch-landesarchiv-baden-wurttenbe
986,https://grandestprod-backoffice.data4citizen.com//dataset/budget-comptes-administratifs-de-la-region-grand-est
987,https://grandestprod-backoffice.data4citizen.com//dataset/productions-delectricite-dorigine-renouvelable-aux-encheres-des-garanties-dorigine
988,https://grandestprod-backoffice.data4citizen.com//dataset/plan-de-deplacement-urbain-du-haut-rhin
989,https://grandestprod-backoffice.data4citizen.com//dataset/avis-et-decisions-au-cas-par-cas-de-lautorite-environnementale-de-la-region-grand-est
990,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-thematique-plan-du-parc-naturel-regional-des-vosges-du-nord-de-la-charte-2014-2025
991,https://grandestprod-backoffice.data4citizen.com//dataset/impact-du-confinement-sur-les-concentrations-en-no2-pm10-et-pm25-sur-les-agglomerations-du-gran
992,https://grandestprod-backoffice.data4citizen.com//dataset/moyenne-annuelle-de-pm10-en-2017-reims
993,https://grandestprod-backoffice.data4citizen.com//dataset/moyenne-annuelle-de-pm10-en-2018-reims
994,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-reperes-de-delimitation-cadastrale-sur-colmar1
995,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-emplacement-de-stationnement-accessibles-au-pmr-sur-colmar1
996,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-base-adresse-de-colmar-agglomeration-au-format-bal1
997,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-emprises-des-sites-de-jardins-familiaux-a-colmar1
998,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-zones-30-pietonnes-et-de-rencontre-a-colmar1
999,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-emprise-des-plans-de-recolement-et-autres-sur-le-territoire-de-colmar-agglomeration1
1000,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-emprise-des-plans-de-recolement-et-autres-sur-le-territoire-de-colmar-agglomeration1
1001,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-decoupage-des-quartiers-de-la-ville-de-colmar1
1002,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-reseaux-lignes-proprietes-des-communes-a-colmar-agglomeration1
1003,https://grandestprod-backoffice.data4citizen.com//dataset/secteurs-scolaires-des-ecoles-primaires-sur-colmar-agglomeration1
1004,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-dwg-du-plan-cadastral-de-la-ville-de-colmar1
1005,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-point-du-parcours-fleche-de-colmar-au-fil-du-temps1
1006,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-structure-daccueil-de-la-petite-enfance-sur-colmar-agglomeration1
1007,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-parcelles-de-forets-communales-de-colmar1
1008,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-adresses-de-voirie-sur-colmar-agglomeration1
1009,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-perimetres-des-structures-intercommunales-autour-de-colmar1
1010,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-emprise-des-cimetieres-sur-lagglomeration-de-colmar1
1011,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-ponctuels-des-adresses-postales-sur-colmar-agglomeration1
1012,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-defibrillateur-automatise-externe-sur-colmar1
1013,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-affichage-dopinion-et-colonnes-morris-sur-colmar1
1014,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-perimetre-des-appelations-dorigine-controlees-viticole-a-o-c-sur-lalsace1
1015,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-toilettes-publiques-a-colmar-et-certaines-communes-de-lagglomeration1
1016,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-perimetre-des-associations-foncieres-de-colmar-agglomeration-donnees-partielles1
1017,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-bornes-de-rechargement-des-vehicules-electriques-a-colmar1
1018,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-emplacements-des-canisites-a-colmar1
1019,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-emplacement-autopartage-sur-colmar1
1020,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-lignes-de-transport-scolaire-sur-colmar-agglomeration1
1021,https://grandestprod-backoffice.data4citizen.com//dataset/permis-sur-le-territoire-de-linstruction-ads1
1022,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-aire-de-jeux-sur-le-territoire-de-colmar-agglomeration1
1023,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-zonage-des-bureaux-de-vote-de-la-ville-de-colmar1
1024,https://grandestprod-backoffice.data4citizen.com//dataset/zone-de-stationnement-sur-lagglomeration-de-colmar1
1025,https://grandestprod-backoffice.data4citizen.com//dataset/serveur-datasig-sigtopo-reseaux-reseau_commune_polygone3d1
1026,https://grandestprod-backoffice.data4citizen.com//dataset/modele-numerique-de-terrain-sur-colmar-agglomeration-20101
1027,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-localisation-des-dia-sur-colmar1
1028,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-adresse-concernee-par-un-ou-plusieurs-logements-conventionnes1
1029,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-arret-des-lignes-de-bus-scolaires-sur-colmar-agglomeration1
1030,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-batiments-complementaires-au-plan-cadastral-sur-colmar-agglomeration1
1031,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-arrets-sur-les-lignes-de-bus-urbains-sur-colmar-agglomeration1
1032,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-base-de-donnees-des-points-de-reference-topographiques-sur-colmar-agglomeration1
1033,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-zonage-dassainissement-sur-colmar-agglomeration1
1034,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-lignes-de-bus-urbain-sur-colmar-agglomeration1
1035,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-perimetres-ort-sur-colmar-agglomeration1
1036,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-arbres-de-naissance-sur-colmar1
1037,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-reseaux-points-proprietes-des-communes-a-colmar-agglomeration1
1038,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-animations-lumieres-de-la-ville-de-colmar1
1039,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-parcours-du-plan-lumiere-de-la-ville-de-colmar1
1040,https://grandestprod-backoffice.data4citizen.com//dataset/occupation-du-sol-grand-est-2019-haut-rhin1
1041,https://grandestprod-backoffice.data4citizen.com//dataset/hamster-zone-daccompagnement-en-grand-est-version-2022-2026
1042,https://grandestprod-backoffice.data4citizen.com//dataset/hamster-zones-de-protection-statique-en-grand-est-version-2022-2026
1043,https://grandestprod-backoffice.data4citizen.com//dataset/sup-ac2-servitudes-relatives-aux-sites-inscrits-et-classes-en-meurthe-et-moselle
1044,https://grandestprod-backoffice.data4citizen.com//dataset/carte-les-sites-inscrits-et-classes-les-secteurs-sauvegardes-les-zppaup-et-le-site-unesco-2012
1045,https://grandestprod-backoffice.data4citizen.com//dataset/indicateur-orb-grand-est-muscardin-2019
1046,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-information-communale-par-annee-grand-est
1047,https://grandestprod-backoffice.data4citizen.com//dataset/etat-des-lieux-2019-des-masses-deaux-superficielles-plans-deau-en-grand-est
1048,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-1916-echelle-1-10000-altkirch-landesarchiv-baden-wurttenberg-gen2
1049,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-scot-du-grand-est
1050,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-orthophotographie-2007-rvb-50cm-sur-le-departement-du-bas-rhin-67
1051,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-07-11-1918-echelle-1-20000-munster-service-historique-de-la-defe
1052,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-echelle-1-20000-pfefferhouse-landesarchiv-baden-wurttenberg-gene
1053,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-23-04-1918-echelle-1-20000-munster-service-historique-de-la-defe
1054,https://grandestprod-backoffice.data4citizen.com//dataset/photos-orthophoto-infra-rouge-irc-2020-10-cm-metropole-du-grand-nancy
1055,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-02-05-1918-echelle-1-25000-munster-landesarchiv-baden-wurttenber1
1056,https://grandestprod-backoffice.data4citizen.com//dataset/carte-srce2014-alsace-carte-dorientation-n11-le-grandtetras-et-les-sous-trames-des-vieux-bois-e
1057,https://grandestprod-backoffice.data4citizen.com//dataset/arbres-remarquables
1058,https://grandestprod-backoffice.data4citizen.com//dataset/comptes-de-la-ville-de-strasbourg
1059,https://grandestprod-backoffice.data4citizen.com//dataset/eoliennes-construites-et-permis-de-construire-deoliennes-en-cours-dinstruction-dans-le-departem
1060,https://grandestprod-backoffice.data4citizen.com//dataset/sup-a1-couche-des-forets-soumise-au-regime-forestier-en-meurthe-et-moselle-abrogee
1061,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-budget-supplementaire-2020-region-grand-est
1062,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-budget-primitif-2022-region-grand-est
1063,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-budget-primitif-2021-region-grand-est
1064,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-budget-primitif-2018-region-grand-est
1065,https://grandestprod-backoffice.data4citizen.com//dataset/budget-primitif-2017-budgets-principal-et-annexes-de-m2a
1066,https://grandestprod-backoffice.data4citizen.com//dataset/budget-primitif-2018-budgets-principal-et-annexes-ville-de-mulhouse
1067,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-inventaire-des-emissions-totales-par-commune-sur-la-region-alsace
1068,https://grandestprod-backoffice.data4citizen.com//dataset/qualite-de-lair-dans-les-communes-de-leurometropole-de-strasbourg
1069,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-echelle-1-80000-luneville-schirmeck-landesarchiv-baden-wurttenbe
1070,https://grandestprod-backoffice.data4citizen.com//dataset/les-schemas-de-coherence-territorial-scot-dans-la-region-grand-est
1071,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-10-11-1918-echelle-1-20000-sainte-marie-aux-mines-service-histor
1072,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-05-09-1918-echelle-1-20000-sainte-marie-aux-mines-service-histor
1073,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-15-08-1917-echelle-1-20000-ballon-dalsace-service-historique-de-
1074,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-03-01-1916-echelle-1-5000-sainte-marie-aux-mines-archives-depart
1075,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-1915-echelle-1-25000-munster2-landesarchiv-baden-wurttenberg-gen
1076,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-echelle-1-10000-illfurt-landesarchiv-baden-wurttenberg-generalla
1077,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-echelle-1-100000-colmar-st-die-landesarchiv-baden-wurttenberg-ge
1078,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-1918-echelle-1-100000-haut-rhin-landesarchiv-baden-wurttenberg-g
1079,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-1916-echelle-1-10000-munster-landesarchiv-baden-wurttenberg-gene
1080,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-1916-echelle-1-100000-haguenau-landesarchiv-baden-wurttenberg-ge
1081,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-echelle-1-25000-thann-mulhouse-landesarchiv-baden-wurttenberg-ge
1082,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-echelle-1-20000-seppois-landesarchiv-baden-wurttenberg-generalla
1083,https://grandestprod-backoffice.data4citizen.com//dataset/analyses-deau-2021-production
1084,https://grandestprod-backoffice.data4citizen.com//dataset/communes-et-quartiers
1085,https://grandestprod-backoffice.data4citizen.com//dataset/ecoles
1086,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-demande-de-valeurs-foncieres-grand-est
1087,https://grandestprod-backoffice.data4citizen.com//dataset/routes-referentiel-routier-bornage-du-reseau-routier-haute-marne
1088,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-04-06-1917-echelle-1-25000-hirsingue-landesarchiv-baden-wurttenb
1089,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-26-03-1918-echelle-1-5000-largitzen-landesarchiv-baden-wurttenbe
1090,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-29-05-1917-echelle-1-5000-seppois-service-historique-de-la-defen
1091,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-18-02-1918-echelle-1-5000-seppois-le-bas-service-historique-de-l
1092,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-15-10-1918-echelle-1-20000-bisel-service-historique-de-la-defens
1093,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-01-09-1918-echelle-1-20000-bisel-landesarchiv-baden-wurttenberg-
1094,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-10-11-1918-echelle-1-20000-bisel-service-historique-de-la-defens
1095,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-base-de-donnees-regionale-des-sols-de-lorraine-referentiel-regional-pedologique-rr-20111
1096,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-plan-cadastral-informatise-pci-bati-sur-le-grand-est
1097,https://grandestprod-backoffice.data4citizen.com//dataset/schema-de-coherence-ecologique-srce-de-lalsace-decembre-2014
1098,https://grandestprod-backoffice.data4citizen.com//dataset/carte-srce2014-alsace-carte-dorientation-n13-le-lezard-vert-et-la-sous-trame-des-milieux-ouvert
1099,https://grandestprod-backoffice.data4citizen.com//dataset/carte-evolution-des-surfaces-artificialisees-dans-les-communes-alsaciennes-entre-2000-et-2011-2
1100,https://grandestprod-backoffice.data4citizen.com//dataset/zonages-des-objectifs-de-quietude-dans-le-departement-des-vosges
1101,https://grandestprod-backoffice.data4citizen.com//dataset/zones-a-dominante-humide-zdh-de-la-cooperation-pour-linformation-geographique-en-alsace-cigal-d
1102,https://grandestprod-backoffice.data4citizen.com//dataset/zones-a-dominante-humide-zdh-sur-le-territoire-de-la-champagne-ardenne1
1103,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-02-05-1918-echelle-1-25000-munster-landesarchiv-baden-wurttenber2
1104,https://grandestprod-backoffice.data4citizen.com//dataset/limites-administratives-de-lepci-metropole-du-grand-nancy
1105,https://grandestprod-backoffice.data4citizen.com//dataset/changement-de-letat-ecologique-des-masses-deaux-superficielles-entre-letat-des-lieux-2015-et-20
1106,https://grandestprod-backoffice.data4citizen.com//dataset/sites-natura-2000-au-titre-de-la-directive-habitat-zsc-dans-le-grand-est
1107,https://grandestprod-backoffice.data4citizen.com//dataset/natura-2000-zone-de-protection-speciale
1108,https://grandestprod-backoffice.data4citizen.com//dataset/reserves-biologiques-forestieres-dans-le-haut-rhin
1109,https://grandestprod-backoffice.data4citizen.com//dataset/reserve-naturelle-nationale-et-son-perimetre-de-protection-associe
1110,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-rnr-du-grand-est
1111,https://grandestprod-backoffice.data4citizen.com//dataset/aire-de-protection-de-biotope-apb-en-grand-est
1112,https://grandestprod-backoffice.data4citizen.com//dataset/zones-dactivites-economiques-existantes1
1113,https://grandestprod-backoffice.data4citizen.com//dataset/eoliennes-de-la-region-grand-est-au-01-05-2022
1114,https://grandestprod-backoffice.data4citizen.com//dataset/plus-hautes-eaux-connues-dans-le-departement-de-la-haute-marne
1115,https://grandestprod-backoffice.data4citizen.com//dataset/installations-de-production-de-la-filiere-eolien-par-commune
1116,https://grandestprod-backoffice.data4citizen.com//dataset/horaires-theoriques-du-reseau-fluo-grand-est-88-region-grand-est-dga-mobilites-gtfs
1117,https://grandestprod-backoffice.data4citizen.com//dataset/pprn-zones-reglementees-des-ppr-inondation-en-meurthe-et-moselle1
1118,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-modele-numerique-de-surface-departement-du-haut-rhin-68-prise-de-vue-2018
1119,https://grandestprod-backoffice.data4citizen.com//dataset/cours-deau-valides-police-de-leau
1120,
1121,https://grandestprod-backoffice.data4citizen.com//dataset/tri-du-bassin-rhin-meuse-et-du-grand-est-territoire-a-risques-importants-dinondation-du-bassin-
1122,https://grandestprod-backoffice.data4citizen.com//dataset/perimetre-des-territoires-a-risques-dinondation-tri-cycle-2-2020-de-la-region-grand-est
1123,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-scan-25-ign-2005-cigal1
1124,https://grandestprod-backoffice.data4citizen.com//dataset/schema-regional-de-coherence-ecologique-srce-2014-alsace-espaces-de-mobilite-des-cours-deau-val
1125,https://grandestprod-backoffice.data4citizen.com//dataset/occupation-du-sol-grand-est-2019-marne1
1126,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-epci-de-traitement-des-dechets-du-grand-est
1127,https://grandestprod-backoffice.data4citizen.com//dataset/base-de-donnees-des-emprises-militaires-grand-est-2019-niveau-2-de-nomenclature-pour-les-milieu1
1128,https://grandestprod-backoffice.data4citizen.com//dataset/numero-de-voirie-eurometropole-de-metz2
1129,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-02-05-1918-echelle-1-10000-orbey-landesarchiv-baden-wurttenberg-1
1130,https://grandestprod-backoffice.data4citizen.com//dataset/equipements-publics-de-sante-sur-le-territoire-de-m2a
1131,https://grandestprod-backoffice.data4citizen.com//dataset/demandeurs-demploi-2014-quartiers-prioritaires-m2a
1132,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-plan-cadastral-informatise-pci-parcelle-sur-le-grand-est
1133,https://grandestprod-backoffice.data4citizen.com//dataset/regions-naturelles-du-grand-est
1134,https://grandestprod-backoffice.data4citizen.com//dataset/pprn-zone-reglementee-du-ppr-inondation-vallee-de-la-meurthe-et-ses-affluents
1135,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-orthophotographie-2018-haute-resolution-irc-20cm-sur-le-departement-de-la-moselle-57
1136,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-orthophotographie-haute-resolution-actuelle-rvb-20cm-sur-le-grand-est
1137,https://grandestprod-backoffice.data4citizen.com//dataset/sup-el7-servitude-dalignement-des-voies-publiques-en-meurthe-et-moselle
1138,https://grandestprod-backoffice.data4citizen.com//dataset/sup-a5-canalisations-publiques-deau-ou-dassainissement-en-meurthe-et-moselle
1139,https://grandestprod-backoffice.data4citizen.com//dataset/pprn-perimetre-du-ppr-inondation-nancy-54395
1140,https://grandestprod-backoffice.data4citizen.com//dataset/perimetres-du-ppri-meurthe
1141,https://grandestprod-backoffice.data4citizen.com//dataset/zones-inondables-definit-par-un-ppri-dans-le-haut-rhin
1142,https://grandestprod-backoffice.data4citizen.com//dataset/zones-inondables-selon-mnt-dans-le-departement-des-vosges
1143,https://grandestprod-backoffice.data4citizen.com//dataset/zones-humides-averees
1144,https://grandestprod-backoffice.data4citizen.com//dataset/couche-des-digues-en-meurthe-et-moselle
1145,https://grandestprod-backoffice.data4citizen.com//dataset/couche-dhabillage-des-cours-deau-de-la-bdtopo
1146,https://grandestprod-backoffice.data4citizen.com//dataset/digue_zone_impact
1147,https://grandestprod-backoffice.data4citizen.com//dataset/risque-zones-inondables-en-meurthe-et-moselle
1148,https://grandestprod-backoffice.data4citizen.com//dataset/pprn-lot-de-donnees-geographiques-du-ppr-inondation-nancy-54395
1149,https://grandestprod-backoffice.data4citizen.com//dataset/foret-de-protection-en-grand-est
1150,https://grandestprod-backoffice.data4citizen.com//dataset/sup-a7-servitudes-relatives-aux-forets-dites-de-protection-en-meurthe-et-moselle1
1151,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-01-04-1918-echelle-1-50000-sainte-marie-aux-mines-service-histor1
1152,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-10-03-1918-echelle-1-50000-sainte-marie-aux-mines-service-histor
1153,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-aout-18-echelle-1-50000-orbey-raon-landesarchiv-baden-wurttenber
1154,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-10-04-1918-echelle-1-25000-thann-mulhouse-landesarchiv-baden-wur
1155,https://grandestprod-backoffice.data4citizen.com//dataset/schema-regional-de-coherence-ecologique-srce-2014-alsace-reservoirs-de-biodiversite
1156,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-corridors-de-la-trame-verte-et-bleue-du-pnr-des-ardennes-2020
1157,https://grandestprod-backoffice.data4citizen.com//dataset/schema-regional-de-coherence-ecologique-srce-2014-alsace-corridors-ecologiques-a-enjeu-lezard-v
1158,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-15-08-1918-echelle-1-25000-mulhouse-landesarchiv-baden-wurttenbe
1159,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-echelle-1-25000-mulhouse-landesarchiv-baden-wurttenberg-generall
1160,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-25-10-1917-echelle-1-20000-mulhouse-service-historique-de-la-def
1161,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-02-03-1918-echelle-1-20000-mulhouse-service-historique-de-la-def
1162,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-21-06-1918-echelle-1-50000-muhlhausen-mulhouse-service-historiqu
1163,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-12-08-1918-echelle-1-25000-mulhouse-landesarchiv-baden-wurttenbe
1164,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-25-06-1918-echelle-1-25000-thann-mulhouse-landesarchiv-baden-wur1
1165,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-02-02-1918-echelle-1-25000-thann-mulhouse-landesarchiv-baden-wur
1166,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-1918-echelle-1-100000-mulhouse-landesarchiv-baden-wurttenberg-ge
1167,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-20-07-1915-echelle-1-20000-orbey-service-historique-de-la-defens
1168,https://grandestprod-backoffice.data4citizen.com//dataset/occupation-du-sol-grand-est-2019-haute-marne1
1169,https://grandestprod-backoffice.data4citizen.com//dataset/atlas-des-zones-inondables-azi-de-lorraine-et-de-la-circonscription-administrative-de-bassin-rh
1170,https://grandestprod-backoffice.data4citizen.com//dataset/terrain-daccueil-pour-les-gens-du-voyage-dans-le-departement-des-vosges
1171,https://grandestprod-backoffice.data4citizen.com//dataset/compilation-des-emprises-des-donnees-altimetriques-du-grand-est
1172,https://grandestprod-backoffice.data4citizen.com//dataset/donnees-orthophotographies-dalsace-ortho-composite1
1173,https://grandestprod-backoffice.data4citizen.com//dataset/sites-natura-2000-au-titre-de-la-directive-oiseaux-zps-dans-le-grand-est
1174,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-departement-du-grand-est
1175,https://grandestprod-backoffice.data4citizen.com//dataset/unites-paysageres-du-grand-est
1176,https://grandestprod-backoffice.data4citizen.com//dataset/perimetres-des-syndicats-gemapi-dans-le-departement-des-vosges
1177,https://grandestprod-backoffice.data4citizen.com//dataset/occupation-du-sol-grand-est-2010-haute-marne1
1178,https://grandestprod-backoffice.data4citizen.com//dataset/impact-sur-la-circulation-des-travaux-au-grand-nancy
1179,https://grandestprod-backoffice.data4citizen.com//dataset/categorie-piscicole-des-cours-deau-et-plans-deau-surfaces
1180,https://grandestprod-backoffice.data4citizen.com//dataset/categorie-piscicole-des-cours-deau-lineaire
1181,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-juil-18-echelle-1-25000-wattwiller-landesarchiv-baden-wurttenber
1182,https://grandestprod-backoffice.data4citizen.com//dataset/donnee-cadastre-solaire-gisement-solaire-des-toits-des-proprietes-de-la-region-grand-est
1183,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-28-01-1918-echelle-1-10000-orbey-landesarchiv-baden-wurttenberg-2
1184,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-01-08-1916-echelle-1-20000-orbey-service-historique-de-la-defens
1185,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-18-03-1916-echelle-1-20000-orbey-service-historique-de-la-defens1
1186,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-11-09-1917-echelle-1-10000-orbey-landesarchiv-baden-wurttenberg-
1187,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-20-09-1917-echelle-1-10000-orbey-landesarchiv-baden-wurttenberg-
1188,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-15-11-1915-echelle-1-20000-orbey-service-historique-de-la-defens
1189,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-28-01-1918-echelle-1-10000-orbey-landesarchiv-baden-wurttenberg-1
1190,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-05-12-1917-echelle-1-10000-orbey-landesarchiv-baden-wurttenberg-2
1191,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-28-07-1917-echelle-1-10000-orbey-landesarchiv-baden-wurttenberg-
1192,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-28-01-1918-echelle-1-10000-orbey-landesarchiv-baden-wurttenberg-
1193,https://grandestprod-backoffice.data4citizen.com//dataset/carte-premiere-guerre-mondiale-20-07-1915-echelle-1-200000-sainte-marie-aux-mines-archives-depa
